# (x y) dist_from_charge phi Ex Ey Ez
4.400000000000000000e+01 4.200000000000000000e+01 2.549509756796392423e+01 3.238486181444841350e+00 -6.171468516118054377e-05 -8.149007743582699099e-05 -2.632377439718827303e-07
4.500000000000000000e+01 4.200000000000000000e+01 2.624880949681337583e+01 3.267620635506829352e+00 -5.073630432145782789e-05 -7.990889983296121653e-05 -2.206699718563349347e-07
4.600000000000000000e+01 4.200000000000000000e+01 2.701851217221259205e+01 3.296522267071218426e+00 -4.013262273914905377e-05 -7.854480294314728623e-05 -1.773814106187951520e-07
4.700000000000000000e+01 4.200000000000000000e+01 2.780287754891568852e+01 3.325139524293711180e+00 -2.983240037222253938e-05 -7.744287438234188936e-05 -1.335319161183768982e-07
4.800000000000000000e+01 4.200000000000000000e+01 2.860069929215018192e+01 3.353431168301373333e+00 -1.976059502302370549e-05 -7.663342898425759098e-05 -8.925410377870045958e-08
4.900000000000000000e+01 4.200000000000000000e+01 2.941088233970548416e+01 3.381364753465939454e+00 -9.842014804839515404e-06 -4.106153299294043786e-05 -4.469806045093654501e-08
0.000000000000000000e+00 4.300000000000000000e+01 3.080584360149872580e+01 3.427704399304964067e+00 -8.931122344117516164e-06 2.824616999600654320e-05 -3.828953857493470284e-08
1.000000000000000000e+00 4.300000000000000000e+01 3.000000000000000000e+01 3.401197381662155461e+00 -1.792343018075734655e-05 6.173394583670157633e-05 -7.647000347940429658e-08
2.000000000000000000e+00 4.300000000000000000e+01 2.920616373302046753e+01 3.374379773745839639e+00 -2.703813203694106727e-05 6.239238242372416603e-05 -1.144372614211418976e-07
3.000000000000000000e+00 4.300000000000000000e+01 2.842534080710379030e+01 3.347281029260547491e+00 -3.633481214990873394e-05 6.329099323208415629e-05 -1.520745569560759663e-07
4.000000000000000000e+00 4.300000000000000000e+01 2.765863337187866122e+01 3.319937916913267895e+00 -4.587282963764297895e-05 6.440776884142083492e-05 -1.892800083085261799e-07
5.000000000000000000e+00 4.300000000000000000e+01 2.690724809414741969e+01 3.292395696192857990e+00 -5.570771787222198097e-05 6.570947391374204797e-05 -2.259269323888826730e-07
6.000000000000000000e+00 4.300000000000000000e+01 2.617250465660480074e+01 3.264709419131112789e+00 -6.589360418897703469e-05 6.715624440928669235e-05 -2.619135977958476653e-07
7.000000000000000000e+00 4.300000000000000000e+01 2.545584412271571040e+01 3.236945348176137216e+00 -7.647734071386709260e-05 6.869462792710048326e-05 -2.971021477993478904e-07
8.000000000000000000e+00 4.300000000000000000e+01 2.475883680627989492e+01 3.209182467968105801e+00 -8.750150031299977092e-05 7.026168465095941748e-05 -3.313899540034487973e-07
9.000000000000000000e+00 4.300000000000000000e+01 2.408318915758459156e+01 3.181514051770232498e+00 -9.899589056635150867e-05 7.177827136382181061e-05 -3.646281451278026581e-07
1.000000000000000000e+01 4.300000000000000000e+01 2.343074902771996193e+01 3.154049220754765237e+00 -1.109806385366007625e-04 7.315307788689800377e-05 -3.967135450389739498e-07
1.100000000000000000e+01 4.300000000000000000e+01 2.280350850198275836e+01 3.126914405787736495e+00 -1.234548186178241903e-04 7.427697200772671307e-05 -4.274880865110962033e-07
1.200000000000000000e+01 4.300000000000000000e+01 2.220360331117451835e+01 3.100254587021344932e+00 -1.363993076586951167e-04 7.502789533707035106e-05 -4.568499630955356709e-07
1.300000000000000000e+01 4.300000000000000000e+01 2.163330765278393741e+01 3.074234147958823549e+00 -1.497626767395766022e-04 7.526764007160423537e-05 -4.846354505982052030e-07
1.400000000000000000e+01 4.300000000000000000e+01 2.109502310972898798e+01 3.049037141083120073e+00 -1.634641699960894630e-04 7.484910618553794340e-05 -5.107475622210090951e-07
1.500000000000000000e+01 4.300000000000000000e+01 2.059126028197400160e+01 3.024866727615978856e+00 -1.773781002640144929e-04 7.361734606241819318e-05 -5.350220169049761318e-07
1.600000000000000000e+01 4.300000000000000000e+01 2.012461179749810825e+01 3.001943533553269816e+00 -1.913387914472828091e-04 7.142088343095067109e-05 -5.573713718638045878e-07
1.700000000000000000e+01 4.300000000000000000e+01 1.969771560359220786e+01 2.980502669811636807e+00 -2.051266553923639969e-04 6.811851204029735658e-05 -5.776370692628807896e-07
1.800000000000000000e+01 4.300000000000000000e+01 1.931320791582796659e+01 2.960789209821907964e+00 -2.184790970521890323e-04 6.359520490740175943e-05 -5.957467415999145866e-07
1.900000000000000000e+01 4.300000000000000000e+01 1.897366596101027625e+01 2.943052015725077908e+00 -2.310835239065500701e-04 5.777383326726432886e-05 -6.115544411952915024e-07
2.000000000000000000e+01 4.300000000000000000e+01 1.868154169226940553e+01 2.927535961101213502e+00 -2.425995012240516561e-04 5.063260146282659146e-05 -6.250085839448358757e-07
2.100000000000000000e+01 4.300000000000000000e+01 1.843908891458577415e+01 2.914472808805103732e+00 -2.526636151227758254e-04 4.221610299198937100e-05 -6.359826247628310933e-07
2.200000000000000000e+01 4.300000000000000000e+01 1.824828759089465890e+01 2.904071244990221956e+00 -2.609251881679126341e-04 3.264601462054164682e-05 -6.444509343858087144e-07
2.300000000000000000e+01 4.300000000000000000e+01 1.811077027627483460e+01 2.896506804192072071e+00 -2.670616313621000486e-04 2.212151232411992303e-05 -6.503123314463392368e-07
2.400000000000000000e+01 4.300000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.708204977238316173e-04 1.091323479847730073e-05 -6.535710817458934008e-07
2.500000000000000000e+01 4.300000000000000000e+01 1.800000000000000000e+01 2.890371757896164517e+00 -2.720326749071113855e-04 -6.541558335988436126e-07 -6.541558335990604531e-07
2.600000000000000000e+01 4.300000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.706434960545410755e-04 -1.222642670671699947e-05 -6.521028903204700161e-07
2.700000000000000000e+01 4.300000000000000000e+01 1.811077027627483460e+01 2.896506804192072071e+00 -2.667062492130691442e-04 -2.344928045311964280e-05 -6.473732146678248811e-07
2.800000000000000000e+01 4.300000000000000000e+01 1.824828759089465890e+01 2.904071244990221956e+00 -2.603886326885167723e-04 -3.399822721259946560e-05 -6.400351481909921994e-07
2.900000000000000000e+01 4.300000000000000000e+01 1.843908891458577415e+01 2.914472808805103732e+00 -2.519417068431001024e-04 -4.360267191314600582e-05 -6.300822433104140419e-07
3.000000000000000000e+01 4.300000000000000000e+01 1.868154169226940553e+01 2.927535961101213502e+00 -2.416865684663953382e-04 -5.206371415676961604e-05 -6.176126775425542018e-07
3.100000000000000000e+01 4.300000000000000000e+01 1.897366596101027625e+01 2.943052015725077908e+00 -2.299724563768890248e-04 -5.925982483284155094e-05 -6.026507254442781472e-07
3.200000000000000000e+01 4.300000000000000000e+01 1.931320791582796659e+01 2.960789209821907964e+00 -2.171611702215256803e-04 -6.514677972844031863e-05 -5.853202286200918925e-07
3.300000000000000000e+01 4.300000000000000000e+01 1.969771560359220786e+01 2.980502669811636807e+00 -2.035916078362478426e-04 -6.974661572058560733e-05 -5.656725217857705434e-07
3.400000000000000000e+01 4.300000000000000000e+01 2.012461179749810825e+01 3.001943533553269816e+00 -1.895745798511562106e-04 -7.313690704951688899e-05 -5.438514580417526736e-07
3.500000000000000000e+01 4.300000000000000000e+01 2.059126028197400160e+01 3.024866727615978856e+00 -1.753709971093933128e-04 -7.543299486623535142e-05 -5.199305438386390976e-07
3.600000000000000000e+01 4.300000000000000000e+01 2.109502310972898798e+01 3.049037141083120073e+00 -1.611984503985673840e-04 -7.677657676554095140e-05 -4.940671732668122998e-07
3.700000000000000000e+01 4.300000000000000000e+01 2.163330765278393741e+01 3.074234147958823549e+00 -1.472207324985682470e-04 -7.731947907827358942e-05 -4.663516010007203762e-07
3.800000000000000000e+01 4.300000000000000000e+01 2.220360331117451835e+01 3.100254587021344932e+00 -1.335612681775048111e-04 -7.721713564587346984e-05 -4.369482038486436314e-07
3.900000000000000000e+01 4.300000000000000000e+01 2.280350850198275836e+01 3.126914405787736495e+00 -1.202986775263339384e-04 -7.661696914298396282e-05 -4.059587301029365415e-07
4.000000000000000000e+01 4.300000000000000000e+01 2.343074902771996193e+01 3.154049220754765237e+00 -1.074818129639497225e-04 -7.565758478982872797e-05 -3.735485806449041421e-07
4.100000000000000000e+01 4.300000000000000000e+01 2.408318915758459156e+01 3.181514051770232498e+00 -9.512735820867563837e-05 -7.446123192842639231e-05 -3.398265243908919243e-07
4.200000000000000000e+01 4.300000000000000000e+01 2.475883680627989492e+01 3.209182467968105801e+00 -8.323330525355192170e-05 -7.313721716443636429e-05 -3.049541779155695055e-07
4.300000000000000000e+01 4.300000000000000000e+01 2.545584412271571040e+01 3.236945348176137216e+00 -7.177674320553488691e-05 -7.177674320553472428e-05 -2.690440806135696063e-07
4.400000000000000000e+01 4.300000000000000000e+01 2.617250465660480074e+01 3.264709419131112789e+00 -6.072454871809565644e-05 -7.045869437516304938e-05 -2.322507560671629046e-07
4.500000000000000000e+01 4.300000000000000000e+01 2.690724809414741969e+01 3.292395696192857990e+00 -5.003100730254587936e-05 -6.924534533878096013e-05 -1.946887097368013835e-07
4.600000000000000000e+01 4.300000000000000000e+01 2.765863337187866122e+01 3.319937916913267895e+00 -3.964558523341892688e-05 -6.818913508593097393e-05 -1.565036820582366064e-07
4.700000000000000000e+01 4.300000000000000000e+01 2.842534080710379030e+01 3.347281029260547491e+00 -2.951070193935045622e-05 -6.732831315120845861e-05 -1.178117785009726720e-07
4.800000000000000000e+01 4.300000000000000000e+01 2.920616373302046753e+01 3.374379773745839639e+00 -1.956687800272831053e-05 -6.669387027028509621e-05 -7.874977699612675536e-08
4.900000000000000000e+01 4.300000000000000000e+01 3.000000000000000000e+01 3.401197381662155461e+00 -9.751154056888192937e-06 -3.570560557413510606e-05 -3.943623631548053704e-08
0.000000000000000000e+00 4.400000000000000000e+01 3.140063693621516450e+01 3.446828177301317631e+00 -8.872947205290631641e-06 2.416515814921310927e-05 -3.305531381871552182e-08
1.000000000000000000e+00 4.400000000000000000e+01 3.061045573002793319e+01 3.421341641119211019e+00 -1.779839970211214854e-05 5.271762688559977631e-05 -6.601871812817833264e-08
2.000000000000000000e+00 4.400000000000000000e+01 2.983286778035259701e+01 3.395610731363092771e+00 -2.682783693572881581e-05 5.323534999050643962e-05 -9.879283109421775014e-08
3.000000000000000000e+00 4.400000000000000000e+01 2.906888370749726747e+01 3.369668313678586991e+00 -3.601226671715295488e-05 5.394059939902676615e-05 -1.312888353462138800e-07
4.000000000000000000e+00 4.400000000000000000e+01 2.831960451701259274e+01 3.343554303933257366e+00 -4.539937859496367815e-05 5.481091778757137716e-05 -1.634016889816834218e-07
5.000000000000000000e+00 4.400000000000000000e+01 2.758622844826744469e+01 3.317316678930843032e+00 -5.503540714598746078e-05 5.581909843374227901e-05 -1.950435657167425441e-07
6.000000000000000000e+00 4.400000000000000000e+01 2.687005768508880621e+01 3.291012569446412961e+00 -6.496023415838268083e-05 5.692738966788353722e-05 -2.261002265012055073e-07
7.000000000000000000e+00 4.400000000000000000e+01 2.617250465660480074e+01 3.264709419131112789e+00 -7.521024727459064843e-05 5.809145892864229100e-05 -2.564834502669262328e-07
8.000000000000000000e+00 4.400000000000000000e+01 2.549509756796392423e+01 3.238486181444841350e+00 -8.581117283746868426e-05 5.925472075924499748e-05 -2.860693107117960425e-07
9.000000000000000000e+00 4.400000000000000000e+01 2.483948469674844262e+01 3.212434511952694027e+00 -9.678160173078436128e-05 6.035215997055059416e-05 -3.147688739433109409e-07
1.000000000000000000e+01 4.400000000000000000e+01 2.420743687382040932e+01 3.186659894788506531e+00 -1.081234117144446632e-04 6.130531795766637742e-05 -3.424493711626404313e-07
1.100000000000000000e+01 4.400000000000000000e+01 2.360084744241189370e+01 3.161282619963642126e+00 -1.198257374801345223e-04 6.202652556261487732e-05 -3.690221302316844774e-07
1.200000000000000000e+01 4.400000000000000000e+01 2.302172886644267535e+01 3.136438503273083711e+00 -1.318531050770104331e-04 6.241541089878051372e-05 -3.943478577532596660e-07
1.300000000000000000e+01 4.400000000000000000e+01 2.247220505424423109e+01 3.112279214637680091e+00 -1.441500014245183339e-04 6.236444274518651576e-05 -4.183404707595178573e-07
1.400000000000000000e+01 4.400000000000000000e+01 2.195449840010014952e+01 3.088972057025300089e+00 -1.566274668957400636e-04 6.175811937598780100e-05 -4.408579005557599663e-07
1.500000000000000000e+01 4.400000000000000000e+01 2.147091055358388800e+01 3.066699021498324296e+00 -1.691692372561709738e-04 6.048089638429731806e-05 -4.618202066512355590e-07
1.600000000000000000e+01 4.400000000000000000e+01 2.102379604162863913e+01 3.045654941038848929e+00 -1.816186303591450172e-04 5.842011482633637301e-05 -4.810874913254749308e-07
1.700000000000000000e+01 4.400000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -1.937884557550892894e-04 5.547687858494909207e-05 -4.985904203430764625e-07
1.800000000000000000e+01 4.400000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 -2.054512959866083735e-04 5.157267250059313635e-05 -5.141969949665247189e-07
1.900000000000000000e+01 4.400000000000000000e+01 1.992485884517127559e+01 2.991968140343595373e+00 -2.163563301388489978e-04 4.666195552690904046e-05 -5.278533833899447941e-07
2.000000000000000000e+01 4.400000000000000000e+01 1.964688270438849926e+01 2.977918684732415500e+00 -2.262263885414304192e-04 4.073990012107677264e-05 -5.394414401654846689e-07
2.100000000000000000e+01 4.400000000000000000e+01 1.941648783894759944e+01 2.966122593724005441e+00 -2.347838766524081282e-04 3.385247688625250655e-05 -5.489275784708019107e-07
2.200000000000000000e+01 4.400000000000000000e+01 1.923538406167134340e+01 2.956751502819134902e+00 -2.417553694484971503e-04 2.609976971847441894e-05 -5.562130592930538200e-07
2.300000000000000000e+01 4.400000000000000000e+01 1.910497317454279909e+01 2.949948676791245727e+00 -2.469043026511014930e-04 1.763722800340796360e-05 -5.612885149986184680e-07
2.400000000000000000e+01 4.400000000000000000e+01 1.902629759044044633e+01 2.945822105912885291e+00 -2.500378123216628889e-04 8.668767660490275286e-06 -5.640791533934649132e-07
2.500000000000000000e+01 4.400000000000000000e+01 1.900000000000000000e+01 2.944438979166440262e+00 -2.510372870423321391e-04 -5.646024809150820487e-07 -5.646024809152988891e-07
2.600000000000000000e+01 4.400000000000000000e+01 1.902629759044044633e+01 2.945822105912885291e+00 -2.498568770280478564e-04 -9.802116341552330296e-06 -5.628106774534019294e-07
2.700000000000000000e+01 4.400000000000000000e+01 1.910497317454279909e+01 2.949948676791245727e+00 -2.465410370817533274e-04 -1.878310900581617315e-05 -5.587490610627467505e-07
2.800000000000000000e+01 4.400000000000000000e+01 1.923538406167134340e+01 2.956751502819134902e+00 -2.412069991512703947e-04 -2.726655852558761573e-05 -5.523979816890716571e-07
2.900000000000000000e+01 4.400000000000000000e+01 1.941648783894759944e+01 2.966122593724005441e+00 -2.340461781774659609e-04 -3.504873593428094354e-05 -5.438296120010427392e-07
3.000000000000000000e+01 4.400000000000000000e+01 1.964688270438849926e+01 2.977918684732415500e+00 -2.252937355454630785e-04 -4.197426463493480336e-05 -5.330517721726388616e-07
3.100000000000000000e+01 4.400000000000000000e+01 1.992485884517127559e+01 2.991968140343595373e+00 -2.152215549786422842e-04 -4.794332650330350443e-05 -5.201607131254809557e-07
3.200000000000000000e+01 4.400000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 -2.041057651860292291e-04 -5.291010205711111410e-05 -5.051893092296788276e-07
3.300000000000000000e+01 4.400000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -1.922218641349382625e-04 -5.687975000131237965e-05 -4.882536096363155123e-07
3.400000000000000000e+01 4.400000000000000000e+01 2.102379604162863913e+01 3.045654941038848929e+00 -1.798191040601248908e-04 -5.989802524233335795e-05 -4.694078113022634620e-07
3.500000000000000000e+01 4.400000000000000000e+01 2.147091055358388800e+01 3.066699021498324296e+00 -1.671230628613693003e-04 -6.204381615340550781e-05 -4.487824811802800830e-07
3.600000000000000000e+01 4.400000000000000000e+01 2.195449840010014952e+01 3.088972057025300089e+00 -1.543192200624383622e-04 -6.341626731859890129e-05 -4.264486419579879145e-07
